Batch size: 256
Timestamp: 2025-09-05T10:57:51.762Z
Account: 0x063db350e4a19fb0cbb4edb7a6f546e28399b19c13eaa4fac304d0a6dbaeda62
Concurrency: 16
FeeToken: ETH  (maxFee buffer 30%)
tx_hash, status, block_number
0x64cc2621c9f0d20e437b9008c301b2d31265b5a5b62c193fcebd538afb9784c, ACCEPTED_ON_L2, 1891508
0x336acd8fc1befc8f7f4ab405879275cc62bebc03fb5949f7872a1c23355d2b3, ACCEPTED_ON_L2, 1891508
0x19308d8801287c26cb3f8f4abc1d75a53c00f3daf6cb01760587d49c4ea0972, ACCEPTED_ON_L2, 1891508
0x5dae047ff21c62c6e655244ae953285413a807b4dcdab8f4cda5296a633aa3, ACCEPTED_ON_L2, 1891508
0x60a4151f77b2eab3c9ea9f5f9a24bfbab16b134fb7e041be422a357e9a5f519, ACCEPTED_ON_L2, 1891509
0x6507a44329168edb3975e89dd20a3dab1f2717b6944690211c1f3c7d9b2f2a7, ACCEPTED_ON_L2, 1891509
0x594c5335ed4ad5c9f2c14489dcbb6ca9b8482a1ceb307ccf321f4ba3f67b729, ACCEPTED_ON_L2, 1891509
0x437d608b08c94452b0617197d0af21b5a6255974937ad1684ca8d6c7572f142, ACCEPTED_ON_L2, 1891509
0xc07f4a1f5a9d46796f38e7a354d6cec5c3f0b9e7e9f76db7e52b7c0a0c92b7, ACCEPTED_ON_L2, 1891509
0x4e192f371ff6cd716bae6f92238354941fc667056bc329b838d8b7a88f55334, ACCEPTED_ON_L2, 1891510
0x386aafdf5a3fdc019236a9d18a9d9bc2f4cc9c933c6bdd5c4524c2ae1e04e85, ACCEPTED_ON_L2, 1891510
0x38bd56625ad7f5639a7120d78a549d2e6dd33a4e752f4e4ae3aabbebc5898d0, ACCEPTED_ON_L2, 1891510
0x2261fb0332de609a9f1a3e90f32d4fc61de62262253a89fe68cebb77980efa1, ACCEPTED_ON_L2, 1891510
0x74f52632e6466ae7d6e8dc74146f1511dcef3d72c90ba6d999af85bcf6e0816, ACCEPTED_ON_L2, 1891510
0x3fc2262b1112168f1fde0b1344631980bf9ad018c3abcbd1bf93a17597009e1, ACCEPTED_ON_L2, 1891511
0x2bee7347cc724947e343cbbd53024e7f5245e5bd7c56468a195203cd4ff6889, ACCEPTED_ON_L2, 1891511
0x791f2c3acff90a843b761418390c4b53b0f20cc133a40e40bc231f9bded2a15, ACCEPTED_ON_L2, 1891511
0x17e49911176c67d7a2f50be767fffdd10d30679fa119ccf62b28b9b43a3f975, ACCEPTED_ON_L2, 1891511
0x5e789c436054f86889b3ec6586159c87b75af89304ffb2e3e29fc35c8079d41, ACCEPTED_ON_L2, 1891511
0x4e250a73bf9ac03e63673f932ba9ba479cc761be3457951f7612381c9a13edc, ACCEPTED_ON_L2, 1891512
0x565fd50c34879b7f2823c736b3bc1ba10148390538d8316e62c9833e5526f57, ACCEPTED_ON_L2, 1891512
0x5cb4c22ddfed140acb2a94d36a32d5659483f513d9712222893afb793c46940, ACCEPTED_ON_L2, 1891512
0x286099b0397bdfd07c4dfc29aec35522334aad7b39af3db4ccc61d86974869a, ACCEPTED_ON_L2, 1891512
0x6fbf7f2bce788f79d583b705b16f96ac84e7ae3a74c4d5a524bd7f9bd9b2662, ACCEPTED_ON_L2, 1891512
0x5e5abb8527dd6718c2bf677d8486a3bff4950e6bc527cdda9b92af5fb590037, ACCEPTED_ON_L2, 1891513
0x28cb243835f68199d7383188967f47deb9a34ec22c0fec93ea0dbdf33626c75, ACCEPTED_ON_L2, 1891513
0x747f3ee822fe5866fa3d8824ca44f50a9027051aa8268f6fbf3e174a93c2b7f, ACCEPTED_ON_L2, 1891513
0x4cc6cb832d0006cf0b95958043e349d94b519481bff183ad9c6ddf2a3365586, ACCEPTED_ON_L2, 1891513
0x903fd02ac855ffd16d4bc5f21f252f5508299473f896cc8213cd1e4db3ec3d, ACCEPTED_ON_L2, 1891513
0x21fda9882857b7eb0b7e0de125a3525bf49a54d5fb6545d93649e4b29f9daa2, ACCEPTED_ON_L2, 1891513
0xc81443a98aded2a98185dfeab93b19e7d0d4ba334318b997d6680eb43371c4, ACCEPTED_ON_L2, 1891514
0x218008a295b87e1e22d6867a8930e92c67c9301ae71fc752bdfa26a898e06c6, ACCEPTED_ON_L2, 1891514
0x5a5e90b853dee5b5ffc280228fd1323c54c736451ff6ca28d5e25b7593ec5c2, ACCEPTED_ON_L2, 1891514
0x4dae9432e173a1d26551c27ea6491a8d719dd950020cb80937748481cf52ed, ACCEPTED_ON_L2, 1891514
0x2edea04373ec5f213e5bd7f78b8985c461b7e45d833ae8bc6f6c688c550c6e7, ACCEPTED_ON_L2, 1891514
0x1e822c0890cbec0dd373fb51488dd7c2666a7cec4548ea8a4f6503555588845, ACCEPTED_ON_L2, 1891515
0x51f1b790b985e22a0f402a44dac01e5549f9ca551dd500ebcce3821a5374eac, ACCEPTED_ON_L2, 1891515
0xa368ae528556aa664d923e35d640293ebf636534fa199c748ac6244881c7a6, ACCEPTED_ON_L2, 1891515
0x69d4d6f3e0d843c6fdb13509f256822ac4c4d17c305ba2fc505cfcd958ff968, ACCEPTED_ON_L2, 1891515
0x3807b009d4c0534e7506d73492b7630341ef96d70fb6920b53d76dd1f09b962, ACCEPTED_ON_L2, 1891515
0x82ee2f60a8f076baa4205abbddc1a3e62e01c8d33251b5ec3d2abf909b557b, ACCEPTED_ON_L2, 1891516
0x36a0c178bd409df39fc24afee70ac12bd11226ca2d5df95d971d077d3d6c07e, ACCEPTED_ON_L2, 1891516
0x219deba2cf4fcf4ff4dee2c82a40b40f15af7be3fcefc738179e2b35396201, ACCEPTED_ON_L2, 1891516
0x368836dac0571fe9f9f1c64e45bb6607eece97f3550468813745ae076ca9f19, ACCEPTED_ON_L2, 1891516
0x6d9566581f342b254c130aa62e41c08efa18685d93ad03b2bd88071c6d2f6d4, ACCEPTED_ON_L2, 1891516
0x61999e422eb4fd6d7ee7be95a4123e67e4532edd6a9dfe385699bd9817767a1, ACCEPTED_ON_L2, 1891517

Confermate: 256/256
Blocchi unici L2: 54, Intervallo: 55
  Blocco 1891463: 4 tx
  Blocco 1891464: 6 tx
  Blocco 1891465: 5 tx
  Blocco 1891466: 5 tx
  Blocco 1891467: 5 tx
  Blocco 1891468: 5 tx
  Blocco 1891469: 5 tx
  Blocco 1891470: 5 tx
  Blocco 1891471: 5 tx
  Blocco 1891472: 6 tx
  Blocco 1891473: 5 tx
  Blocco 1891474: 5 tx
  Blocco 1891475: 3 tx
  Blocco 1891476: 1 tx
  Blocco 1891477: 5 tx
  Blocco 1891478: 5 tx
  Blocco 1891479: 5 tx
  Blocco 1891480: 5 tx
  Blocco 1891481: 6 tx
  Blocco 1891482: 5 tx
  Blocco 1891483: 5 tx
  Blocco 1891484: 5 tx
  Blocco 1891485: 5 tx
  Blocco 1891486: 5 tx
  Blocco 1891487: 5 tx
  Blocco 1891488: 5 tx
  Blocco 1891489: 2 tx
  Blocco 1891491: 5 tx
  Blocco 1891492: 5 tx
  Blocco 1891493: 5 tx
  Blocco 1891494: 5 tx
  Blocco 1891495: 5 tx
  Blocco 1891496: 6 tx
  Blocco 1891497: 5 tx
  Blocco 1891498: 5 tx
  Blocco 1891499: 5 tx
  Blocco 1891500: 5 tx
  Blocco 1891501: 5 tx
  Blocco 1891502: 5 tx
  Blocco 1891503: 3 tx
  Blocco 1891504: 2 tx
  Blocco 1891505: 5 tx
  Blocco 1891506: 5 tx
  Blocco 1891507: 5 tx
  Blocco 1891508: 5 tx
  Blocco 1891509: 5 tx
  Blocco 1891510: 5 tx
  Blocco 1891511: 5 tx
  Blocco 1891512: 5 tx
  Blocco 1891513: 6 tx
  Blocco 1891514: 5 tx
  Blocco 1891515: 5 tx
  Blocco 1891516: 5 tx
  Blocco 1891517: 1 tx
Durata batch (s): 285.6
